team,scenario_key,stage_game1,opponent_game1,p_win_game1,p_draw_game1,p_loss_game1,stage_game2,opponent_game2,p_win_game2,p_draw_game2,p_loss_game2,p_cenario,p_passa_cenario_cond
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,44.4241,0.0000,55.5759,LM2,Eng. Física,55.2102,0.0000,44.7898,0.5470,25.0457
Línguas e Relações Empresariais,LM1:Eng. Informática|LM2:Eng. Computacional,LM1,Eng. Informática,43.4870,0.0000,56.5130,LM2,Eng. Computacional,54.7094,0.0000,45.2906,0.4990,36.6733
Línguas e Relações Empresariais,LM1:MTC|LM2:Eng. Biomédica,LM1,MTC,48.5537,0.0000,51.4463,LM2,Eng. Biomédica,55.9917,0.0000,44.0083,0.4840,27.4793
Línguas e Relações Empresariais,LM1:Biotecnologia|LM2:Eng. Física,LM1,Biotecnologia,46.4363,0.0000,53.5637,LM2,Eng. Física,54.6436,0.0000,45.3564,0.4630,36.2851
Línguas e Relações Empresariais,LM1:Biologia|LM2:Eng. Biomédica,LM1,Biologia,41.5648,0.0000,58.4352,LM2,Eng. Biomédica,56.2347,0.0000,43.7653,0.4090,34.7188
Línguas e Relações Empresariais,LM1:Matemática|LM2:Eng. Física,LM1,Matemática,43.8961,0.0000,56.1039,LM2,Eng. Física,53.5065,0.0000,46.4935,0.3850,24.1558
Línguas e Relações Empresariais,LM1:Eng. Informática|LM2:Eng. Física,LM1,Eng. Informática,43.6066,0.0000,56.3934,LM2,Eng. Física,58.0328,0.0000,41.9672,0.3050,34.0984
Línguas e Relações Empresariais,LM1:MTC|LM2:Eng. Computacional,LM1,MTC,41.6000,0.0000,58.4000,LM2,Eng. Computacional,56.0000,0.0000,44.0000,0.2500,25.6000
Línguas e Relações Empresariais,LM1:Biologia|LM2:Eng. Computacional,LM1,Biologia,41.2844,0.0000,58.7156,LM2,Eng. Computacional,52.2936,0.0000,47.7064,0.2180,30.2752
Línguas e Relações Empresariais,LM1:Eng. Aeroespacial|LM2:Gestão,LM1,Eng. Aeroespacial,45.3988,0.0000,54.6012,LM2,Gestão,58.2822,0.0000,41.7178,0.1630,37.4233
Línguas e Relações Empresariais,LM1:MTC|LM2:Eng. Física,LM1,MTC,45.2830,0.0000,54.7170,LM2,Eng. Física,57.2327,0.0000,42.7673,0.1590,28.9308
Línguas e Relações Empresariais,LM1:Biotecnologia|LM2:Gestão,LM1,Biotecnologia,46.9388,0.0000,53.0612,LM2,Gestão,51.7007,0.0000,48.2993,0.1470,34.6939
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Gestão,LM1,Tecnologias de Informação,47.5862,0.0000,52.4138,LM2,Gestão,56.5517,0.0000,43.4483,0.1450,26.8966
Línguas e Relações Empresariais,LM1:Biologia|LM2:Eng. Física,LM1,Biologia,46.5649,0.0000,53.4351,LM2,Eng. Física,52.6718,0.0000,47.3282,0.1310,35.8779
Línguas e Relações Empresariais,LM1:Matemática|LM2:Gestão,LM1,Matemática,41.3793,0.0000,58.6207,LM2,Gestão,54.3103,0.0000,45.6897,0.1160,23.2759
Línguas e Relações Empresariais,LM1:Eng. Informática|LM2:Gestão,LM1,Eng. Informática,48.5981,0.0000,51.4019,LM2,Gestão,60.7477,0.0000,39.2523,0.1070,39.2523
Línguas e Relações Empresariais,LM1:MTC|LM2:Gestão,LM1,MTC,45.2381,0.0000,54.7619,LM2,Gestão,64.2857,0.0000,35.7143,0.0420,28.5714
Línguas e Relações Empresariais,LM1:Biologia|LM2:Gestão,LM1,Biologia,36.3636,0.0000,63.6364,LM2,Gestão,39.3939,0.0000,60.6061,0.0330,18.1818
MTC,LM1:Eng. Civil|LM3:Administração Pública,LM1,Eng. Civil,58.0599,0.0000,41.9401,LM3,Administração Pública,50.7846,0.0000,49.2154,0.7010,37.3752
MTC,LM1:Línguas e Relações Empresariais|LM3:Administração Pública,LM1,Línguas e Relações Empresariais,57.7320,0.0000,42.2680,LM3,Administração Pública,60.9720,0.0000,39.0280,0.6790,45.8027
MTC,LM1:Contabilidade|LM3:Administração Pública,LM1,Contabilidade,54.9107,0.0000,45.0893,LM3,Administração Pública,53.4226,0.0000,46.5774,0.6720,39.7321
MTC,LM1:Línguas e Relações Empresariais|LM3:Eng. Biomédica,LM1,Línguas e Relações Empresariais,51.4463,0.0000,48.5537,LM3,Eng. Biomédica,58.4711,0.0000,41.5289,0.4840,41.3223
MTC,LM1:Contabilidade|LM3:Eng. Biomédica,LM1,Contabilidade,56.4732,0.0000,43.5268,LM3,Eng. Biomédica,56.6964,0.0000,43.3036,0.4480,43.5268
MTC,LM1:Eng. Civil|LM3:Eng. Biomédica,LM1,Eng. Civil,51.3636,0.0000,48.6364,LM3,Eng. Biomédica,56.8182,0.0000,43.1818,0.4400,40.2273
MTC,LM1:Gestão e Planeamento em Turismo|LM3:Administração Pública,LM1,Gestão e Planeamento em Turismo,52.9801,0.0000,47.0199,LM3,Administração Pública,56.6225,0.0000,43.3775,0.3020,39.4040
MTC,LM1:Contabilidade|LM3:Eng. Computacional,LM1,Contabilidade,52.4345,0.0000,47.5655,LM3,Eng. Computacional,55.0562,0.0000,44.9438,0.2670,38.9513
MTC,LM1:Eng. Civil|LM3:Eng. Computacional,LM1,Eng. Civil,55.2124,0.0000,44.7876,LM3,Eng. Computacional,56.7568,0.0000,43.2432,0.2590,42.8571
MTC,LM1:Línguas e Relações Empresariais|LM3:Eng. Computacional,LM1,Línguas e Relações Empresariais,58.4000,0.0000,41.6000,LM3,Eng. Computacional,52.0000,0.0000,48.0000,0.2500,38.8000
MTC,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Biomédica,LM1,Gestão e Planeamento em Turismo,57.8199,0.0000,42.1801,LM3,Eng. Biomédica,53.5545,0.0000,46.4455,0.2110,41.2322
MTC,LM1:Línguas e Relações Empresariais|LM3:Eng. Física,LM1,Línguas e Relações Empresariais,54.7170,0.0000,45.2830,LM3,Eng. Física,55.9748,0.0000,44.0252,0.1590,40.8805
MTC,LM1:Contabilidade|LM3:Eng. Física,LM1,Contabilidade,47.8873,0.0000,52.1127,LM3,Eng. Física,48.5915,0.0000,51.4085,0.1420,35.2113
MTC,LM1:Design|LM3:Administração Pública,LM1,Design,57.8571,0.0000,42.1429,LM3,Administração Pública,57.8571,0.0000,42.1429,0.1400,45.7143
MTC,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Computacional,LM1,Gestão e Planeamento em Turismo,50.0000,0.0000,50.0000,LM3,Eng. Computacional,55.7971,0.0000,44.2029,0.1380,42.0290
MTC,LM1:Eng. Civil|LM3:Eng. Física,LM1,Eng. Civil,56.4516,0.0000,43.5484,LM3,Eng. Física,55.6452,0.0000,44.3548,0.1240,41.9355
MTC,LM1:Design|LM3:Eng. Biomédica,LM1,Design,54.8673,0.0000,45.1327,LM3,Eng. Biomédica,53.9823,0.0000,46.0177,0.1130,38.0531
MTC,LM1:Design|LM3:Eng. Computacional,LM1,Design,53.3333,0.0000,46.6667,LM3,Eng. Computacional,51.6667,0.0000,48.3333,0.0600,40.0000
MTC,LM1:Contabilidade|LM3:Gestão,LM1,Contabilidade,50.9434,0.0000,49.0566,LM3,Gestão,47.1698,0.0000,52.8302,0.0530,32.0755
MTC,LM1:Eng. Civil|LM3:Gestão,LM1,Eng. Civil,53.0612,0.0000,46.9388,LM3,Gestão,63.2653,0.0000,36.7347,0.0490,51.0204
MTC,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Física,LM1,Gestão e Planeamento em Turismo,50.0000,0.0000,50.0000,LM3,Eng. Física,56.5217,0.0000,43.4783,0.0460,32.6087
MTC,LM1:Design|LM3:Eng. Física,LM1,Design,53.4884,0.0000,46.5116,LM3,Eng. Física,67.4419,0.0000,32.5581,0.0430,44.1860
MTC,LM1:Línguas e Relações Empresariais|LM3:Gestão,LM1,Línguas e Relações Empresariais,54.7619,0.0000,45.2381,LM3,Gestão,61.9048,0.0000,38.0952,0.0420,47.6190
MTC,LM1:Gestão e Planeamento em Turismo|LM3:Gestão,LM1,Gestão e Planeamento em Turismo,64.2857,0.0000,35.7143,LM3,Gestão,42.8571,0.0000,57.1429,0.0140,35.7143
MTC,LM1:Design|LM3:Gestão,LM1,Design,41.6667,0.0000,58.3333,LM3,Gestão,75.0000,0.0000,25.0000,0.0120,58.3333
MTC,LM1:Biologia e Geologia|LM3:Administração Pública,LM1,Biologia e Geologia,71.4286,0.0000,28.5714,LM3,Administração Pública,71.4286,0.0000,28.5714,0.0070,57.1429
MTC,LM1:Biologia e Geologia|LM3:Eng. Biomédica,LM1,Biologia e Geologia,85.7143,0.0000,14.2857,LM3,Eng. Biomédica,57.1429,0.0000,42.8571,0.0070,57.1429
MTC,LM1:Biologia e Geologia|LM3:Eng. Física,LM1,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Eng. Física,50.0000,0.0000,50.0000,0.0020,50.0000
MTC,LM1:Biologia e Geologia|LM3:Eng. Computacional,LM1,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Eng. Computacional,50.0000,0.0000,50.0000,0.0020,50.0000
MTC,LM1:Biologia e Geologia|LM3:Gestão,LM1,Biologia e Geologia,0.0000,0.0000,100.0000,LM3,Gestão,100.0000,0.0000,0.0000,0.0010,0.0000
Matemática,LM1:Línguas e Relações Empresariais|LM3:Administração Pública,LM1,Línguas e Relações Empresariais,52.6343,0.0000,47.3657,LM3,Administração Pública,53.8107,0.0000,46.1893,1.9550,38.8747
Matemática,LM1:Contabilidade|LM3:Administração Pública,LM1,Contabilidade,55.9236,0.0000,44.0764,LM3,Administração Pública,55.4745,0.0000,44.5255,1.7810,40.8198
Matemática,LM1:Eng. Civil|LM3:Administração Pública,LM1,Eng. Civil,53.1501,0.0000,46.8499,LM3,Administração Pública,54.1810,0.0000,45.8190,1.7460,40.3207
Matemática,LM1:Línguas e Relações Empresariais|LM3:Eng. Biomédica,LM1,Línguas e Relações Empresariais,53.9298,0.0000,46.0702,LM3,Eng. Biomédica,58.6120,0.0000,41.3880,1.1960,42.1405
Matemática,LM1:Contabilidade|LM3:Eng. Biomédica,LM1,Contabilidade,56.1609,0.0000,43.8391,LM3,Eng. Biomédica,59.2624,0.0000,40.7376,1.1930,45.4317
Matemática,LM1:Eng. Civil|LM3:Eng. Biomédica,LM1,Eng. Civil,54.8276,0.0000,45.1724,LM3,Eng. Biomédica,55.2586,0.0000,44.7414,1.1600,40.6034
Matemática,LM1:Gestão e Planeamento em Turismo|LM3:Administração Pública,LM1,Gestão e Planeamento em Turismo,55.0360,0.0000,44.9640,LM3,Administração Pública,53.9568,0.0000,46.0432,0.8340,39.9281
Matemática,LM1:Línguas e Relações Empresariais|LM3:Eng. Computacional,LM1,Línguas e Relações Empresariais,52.3520,0.0000,47.6480,LM3,Eng. Computacional,54.1730,0.0000,45.8270,0.6590,39.4537
Matemática,LM1:Eng. Civil|LM3:Eng. Computacional,LM1,Eng. Civil,51.1886,0.0000,48.8114,LM3,Eng. Computacional,54.1997,0.0000,45.8003,0.6310,39.9366
Matemática,LM1:Contabilidade|LM3:Eng. Computacional,LM1,Contabilidade,52.4880,0.0000,47.5120,LM3,Eng. Computacional,55.0562,0.0000,44.9438,0.6230,40.9310
Matemática,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Biomédica,LM1,Gestão e Planeamento em Turismo,48.6989,0.0000,51.3011,LM3,Eng. Biomédica,51.8587,0.0000,48.1413,0.5380,36.6171
Matemática,LM1:Línguas e Relações Empresariais|LM3:Eng. Física,LM1,Línguas e Relações Empresariais,56.1039,0.0000,43.8961,LM3,Eng. Física,50.6494,0.0000,49.3506,0.3850,36.6234
Matemática,LM1:Design|LM3:Administração Pública,LM1,Design,58.5366,0.0000,41.4634,LM3,Administração Pública,53.6585,0.0000,46.3415,0.3690,42.2764
Matemática,LM1:Eng. Civil|LM3:Eng. Física,LM1,Eng. Civil,52.7322,0.0000,47.2678,LM3,Eng. Física,56.5574,0.0000,43.4426,0.3660,44.2623
Matemática,LM1:Contabilidade|LM3:Eng. Física,LM1,Contabilidade,53.4884,0.0000,46.5116,LM3,Eng. Física,55.8140,0.0000,44.1860,0.3440,38.6628
Matemática,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Computacional,LM1,Gestão e Planeamento em Turismo,50.7463,0.0000,49.2537,LM3,Eng. Computacional,51.3433,0.0000,48.6567,0.3350,38.5075
Matemática,LM1:Design|LM3:Eng. Biomédica,LM1,Design,55.4688,0.0000,44.5312,LM3,Eng. Biomédica,58.9844,0.0000,41.0156,0.2560,46.0938
Matemática,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Física,LM1,Gestão e Planeamento em Turismo,55.2326,0.0000,44.7674,LM3,Eng. Física,54.6512,0.0000,45.3488,0.1720,37.7907
Matemática,LM1:Eng. Civil|LM3:Gestão,LM1,Eng. Civil,44.5205,0.0000,55.4795,LM3,Gestão,54.7945,0.0000,45.2055,0.1460,37.6712
Matemática,LM1:Contabilidade|LM3:Gestão,LM1,Contabilidade,56.8345,0.0000,43.1655,LM3,Gestão,48.2014,0.0000,51.7986,0.1390,36.6906
Matemática,LM1:Design|LM3:Eng. Computacional,LM1,Design,50.0000,0.0000,50.0000,LM3,Eng. Computacional,55.3846,0.0000,44.6154,0.1300,38.4615
Matemática,LM1:Línguas e Relações Empresariais|LM3:Gestão,LM1,Línguas e Relações Empresariais,58.6207,0.0000,41.3793,LM3,Gestão,58.6207,0.0000,41.3793,0.1160,44.8276
Matemática,LM1:Design|LM3:Eng. Física,LM1,Design,54.9451,0.0000,45.0549,LM3,Eng. Física,50.5495,0.0000,49.4505,0.0910,42.8571
Matemática,LM1:Gestão e Planeamento em Turismo|LM3:Gestão,LM1,Gestão e Planeamento em Turismo,57.1429,0.0000,42.8571,LM3,Gestão,62.5000,0.0000,37.5000,0.0560,44.6429
Matemática,LM1:Biologia e Geologia|LM3:Administração Pública,LM1,Biologia e Geologia,71.8750,0.0000,28.1250,LM3,Administração Pública,50.0000,0.0000,50.0000,0.0320,46.8750
Matemática,LM1:Design|LM3:Gestão,LM1,Design,54.1667,0.0000,45.8333,LM3,Gestão,62.5000,0.0000,37.5000,0.0240,50.0000
Matemática,LM1:Biologia e Geologia|LM3:Eng. Física,LM1,Biologia e Geologia,69.2308,0.0000,30.7692,LM3,Eng. Física,84.6154,0.0000,15.3846,0.0130,76.9231
Matemática,LM1:Biologia e Geologia|LM3:Eng. Biomédica,LM1,Biologia e Geologia,25.0000,0.0000,75.0000,LM3,Eng. Biomédica,58.3333,0.0000,41.6667,0.0120,41.6667
Matemática,LM1:Biologia e Geologia|LM3:Eng. Computacional,LM1,Biologia e Geologia,62.5000,0.0000,37.5000,LM3,Eng. Computacional,37.5000,0.0000,62.5000,0.0080,12.5000
Matemática,LM1:Biologia e Geologia|LM3:Gestão,LM1,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Gestão,50.0000,0.0000,50.0000,0.0020,50.0000
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Administração Pública,LM1,Línguas e Relações Empresariais,56.7073,0.0000,43.2927,LM3,Administração Pública,55.1448,0.0000,44.8552,2.6240,41.8064
Tecnologias de Informação,LM1:Contabilidade|LM3:Administração Pública,LM1,Contabilidade,57.7013,0.0000,42.2987,LM3,Administração Pública,55.7076,0.0000,44.2924,2.5580,42.3378
Tecnologias de Informação,LM1:Eng. Civil|LM3:Administração Pública,LM1,Eng. Civil,55.7995,0.0000,44.2005,LM3,Administração Pública,56.7109,0.0000,43.2891,2.4140,41.8393
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Eng. Biomédica,LM1,Línguas e Relações Empresariais,56.9048,0.0000,43.0952,LM3,Eng. Biomédica,55.0595,0.0000,44.9405,1.6800,41.7262
Tecnologias de Informação,LM1:Contabilidade|LM3:Eng. Biomédica,LM1,Contabilidade,56.0121,0.0000,43.9879,LM3,Eng. Biomédica,54.6224,0.0000,45.3776,1.6550,41.6314
Tecnologias de Informação,LM1:Eng. Civil|LM3:Eng. Biomédica,LM1,Eng. Civil,56.9975,0.0000,43.0025,LM3,Eng. Biomédica,56.4885,0.0000,43.5115,1.5720,43.2570
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Administração Pública,LM1,Gestão e Planeamento em Turismo,55.7500,0.0000,44.2500,LM3,Administração Pública,54.6667,0.0000,45.3333,1.2000,40.9167
Tecnologias de Informação,LM1:Contabilidade|LM3:Eng. Computacional,LM1,Contabilidade,57.3701,0.0000,42.6299,LM3,Eng. Computacional,55.2492,0.0000,44.7508,0.9430,42.5239
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Eng. Computacional,LM1,Línguas e Relações Empresariais,59.4684,0.0000,40.5316,LM3,Eng. Computacional,53.1561,0.0000,46.8439,0.9030,43.4109
Tecnologias de Informação,LM1:Eng. Civil|LM3:Eng. Computacional,LM1,Eng. Civil,56.5953,0.0000,43.4047,LM3,Eng. Computacional,56.1443,0.0000,43.8557,0.8870,42.6156
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Biomédica,LM1,Gestão e Planeamento em Turismo,57.0093,0.0000,42.9907,LM3,Eng. Biomédica,55.4072,0.0000,44.5928,0.7490,43.2577
Tecnologias de Informação,LM1:Design|LM3:Administração Pública,LM1,Design,59.0909,0.0000,40.9091,LM3,Administração Pública,55.4545,0.0000,44.5455,0.5500,42.7273
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Eng. Física,LM1,Línguas e Relações Empresariais,55.5759,0.0000,44.4241,LM3,Eng. Física,56.8556,0.0000,43.1444,0.5470,43.3272
Tecnologias de Informação,LM1:Contabilidade|LM3:Eng. Física,LM1,Contabilidade,57.8846,0.0000,42.1154,LM3,Eng. Física,57.1154,0.0000,42.8846,0.5200,41.5385
Tecnologias de Informação,LM1:Eng. Civil|LM3:Eng. Física,LM1,Eng. Civil,63.1373,0.0000,36.8627,LM3,Eng. Física,57.0588,0.0000,42.9412,0.5100,46.6667
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Computacional,LM1,Gestão e Planeamento em Turismo,58.1340,0.0000,41.8660,LM3,Eng. Computacional,54.5455,0.0000,45.4545,0.4180,42.5837
Tecnologias de Informação,LM1:Design|LM3:Eng. Biomédica,LM1,Design,59.7523,0.0000,40.2477,LM3,Eng. Biomédica,56.6563,0.0000,43.3437,0.3230,41.4861
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Física,LM1,Gestão e Planeamento em Turismo,60.7143,0.0000,39.2857,LM3,Eng. Física,58.9286,0.0000,41.0714,0.2240,48.2143
Tecnologias de Informação,LM1:Design|LM3:Eng. Computacional,LM1,Design,62.5668,0.0000,37.4332,LM3,Eng. Computacional,58.2888,0.0000,41.7112,0.1870,44.9198
Tecnologias de Informação,LM1:Eng. Civil|LM3:Gestão,LM1,Eng. Civil,57.5419,0.0000,42.4581,LM3,Gestão,58.6592,0.0000,41.3408,0.1790,45.2514
Tecnologias de Informação,LM1:Línguas e Relações Empresariais|LM3:Gestão,LM1,Línguas e Relações Empresariais,52.4138,0.0000,47.5862,LM3,Gestão,59.3103,0.0000,40.6897,0.1450,44.8276
Tecnologias de Informação,LM1:Contabilidade|LM3:Gestão,LM1,Contabilidade,58.0882,0.0000,41.9118,LM3,Gestão,60.2941,0.0000,39.7059,0.1360,44.1176
Tecnologias de Informação,LM1:Design|LM3:Eng. Física,LM1,Design,54.9020,0.0000,45.0980,LM3,Eng. Física,49.0196,0.0000,50.9804,0.1020,33.3333
Tecnologias de Informação,LM1:Gestão e Planeamento em Turismo|LM3:Gestão,LM1,Gestão e Planeamento em Turismo,48.6486,0.0000,51.3514,LM3,Gestão,48.6486,0.0000,51.3514,0.0740,36.4865
Tecnologias de Informação,LM1:Biologia e Geologia|LM3:Administração Pública,LM1,Biologia e Geologia,46.8750,0.0000,53.1250,LM3,Administração Pública,59.3750,0.0000,40.6250,0.0320,50.0000
Tecnologias de Informação,LM1:Design|LM3:Gestão,LM1,Design,53.5714,0.0000,46.4286,LM3,Gestão,67.8571,0.0000,32.1429,0.0280,57.1429
Tecnologias de Informação,LM1:Biologia e Geologia|LM3:Eng. Biomédica,LM1,Biologia e Geologia,68.0000,0.0000,32.0000,LM3,Eng. Biomédica,44.0000,0.0000,56.0000,0.0250,36.0000
Tecnologias de Informação,LM1:Biologia e Geologia|LM3:Eng. Física,LM1,Biologia e Geologia,77.7778,0.0000,22.2222,LM3,Eng. Física,44.4444,0.0000,55.5556,0.0090,44.4444
Tecnologias de Informação,LM1:Biologia e Geologia|LM3:Eng. Computacional,LM1,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Eng. Computacional,50.0000,0.0000,50.0000,0.0040,50.0000
Tecnologias de Informação,LM1:Biologia e Geologia|LM3:Gestão,LM1,Biologia e Geologia,33.3333,0.0000,66.6667,LM3,Gestão,33.3333,0.0000,66.6667,0.0030,33.3333
